tiempo;x;y;posicion_1;posicion_2;posicion_3;posicion_4;posicion_5;posicion_6;posicion_7;posicion_8;posicion_9;posicion_10;posicion_11;posicion_12;posicion_13;posicion_14;posicion_15;posicion_16
8,5596;938;728;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,5804;940;730;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,6013;940;730;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,6223;941;730;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,6429;942;731;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,6636;942;731;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,6844;945;731;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,7056;946;731;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,7263;946;730;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,7471;944;730;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,7679;951;738;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,7889;978;760;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,8096;1002;775;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,8303;1013;781;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,8512;1027;793;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,8721;1039;801;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,8931;1047;809;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,9138;1051;813;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,9346;1053;815;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,9556;1055;816;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,9763;1056;817;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
8,9969;1056;817;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,0179;1057;817;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,0388;1057;817;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,0594;1057;816;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,0803;1057;814;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,1012;1057;814;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,1220;1059;814;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,1428;1088;820;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,1638;1109;824;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,1846;1149;828;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,2055;1179;830;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,2263;1197;835;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,2471;1208;838;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,2679;1217;840;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,2887;1221;841;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,3094;1225;842;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,3303;1226;842;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,3512;1230;844;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,3721;1232;847;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,3928;1232;849;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,4137;1230;849;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,4345;1230;848;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,4554;1229;848;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,4763;1230;847;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,4970;1231;847;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,5179;1220;844;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,5387;1175;830;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,5595;1082;799;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,5802;996;766;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,6010;943;747;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,6220;917;742;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,6427;902;742;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,6635;897;741;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,6845;891;742;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,7054;885;741;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,7261;882;742;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,7468;883;745;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,7678;884;747;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,7885;886;749;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,8094;885;751;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,8303;886;752;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,8511;886;757;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,8721;883;778;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,8929;879;810;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,9133;877;833;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,9345;874;851;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,9553;870;864;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,9759;872;873;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
9,9969;874;876;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,0177;873;879;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,0386;872;881;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,0593;872;885;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,0801;873;886;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,1011;872;886;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,1220;877;873;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,1427;894;821;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,1634;905;788;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,1844;929;721;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,2053;946;677;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,2261;951;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,2468;958;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,2677;947;644;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,2886;867;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,3093;776;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,3302;743;643;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,3510;677;643;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,3718;641;645;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,3926;618;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,4134;606;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,4343;601;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,4551;596;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,4760;592;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,4968;591;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,5176;589;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,5383;588;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,5593;588;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,5801;588;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,6008;587;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,6218;587;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,6426;588;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,6634;588;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,6842;588;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,7051;587;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,7258;586;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,7469;586;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,7676;593;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,7885;646;714;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,8091;719;776;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,8300;748;796;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,8509;799;841;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,8717;821;864;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,8924;830;874;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,9134;836;880;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,9342;838;882;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,9551;838;882;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,9758;837;884;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
10,9967;836;886;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,0175;836;887;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,0385;837;888;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,0591;840;890;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,0800;853;868;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,1010;883;795;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,1217;917;684;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,1425;944;597;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,1633;952;570;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,1842;959;548;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,2050;962;537;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,2258;960;530;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,2467;961;531;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,2675;915;550;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,2882;833;580;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,3091;770;594;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,3300;743;599;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,3508;701;614;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,3716;677;623;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,3925;658;626;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,4133;648;629;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,4341;641;633;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,4550;636;634;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,4757;633;634;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
